class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
D,0.0,0.0,0.0,0.18008643751317122,-0.0650129292260503,0.022897267445107762,0.30066453206759663,-0.1880617316950803,0.0007457182569202185,0.42651879411023896,-0.2669223306113847,-0.0471697281071658,0.5144145153367097,-0.35879908047280673,-0.09541312050459401,-0.015171907870740657,-0.5038936863987707,0.025944047684665305,0.0881420809441457,-0.7366588766511277,-0.01040684504142881,0.15682469788307668,-0.8810239208731955,-0.03740282882477155,0.19583343998240982,-0.9788592502649555,-0.059023994742690794,-0.02618206496905265,-0.5068729761639397,-0.034796302398517484,0.24543685329740417,-0.6643311860918902,-0.1180686150345885,0.40982135947973913,-0.5666294291758325,-0.15929291263000392,0.4707179372596641,-0.44374942468387724,-0.169156476923735,0.009616452478783006,-0.4805979246229405,-0.09627872293069777,0.2634671683897832,-0.6562409167486684,-0.16559334088270844,0.42510058479410284,-0.5615672401990597,-0.17133322420052546,0.4844821378271003,-0.44333995557941125,-0.15789948150039243,0.09216096058367759,-0.43753092033595686,-0.1576567318496283,0.24717559279683854,-0.6308733047539009,-0.20502178060942172,0.3619575608319151,-0.6180324061479109,-0.20242532203075525,0.4128870720588349,-0.5597205268802004,-0.18958676176355982
D,0.0,0.0,0.0,0.1762490055809892,-0.06240459414200648,0.01777791843784741,0.3005378742200657,-0.18761324253780673,0.0007146875728007622,0.4260475961859883,-0.26270604466124375,-0.04010104767649246,0.5014629771345563,-0.3545779994264235,-0.07981571271427089,-0.003055144052816378,-0.4986419177825101,0.023031546390305135,0.08712241167022491,-0.7294087878098762,-0.012810732901873675,0.1457947688054649,-0.8772722008577691,-0.040316799147367625,0.17511761411497948,-0.9825680046150909,-0.062401422527021605,-0.01626345662663323,-0.5001591135233766,-0.03362024754843181,0.23702414655098358,-0.6556741500665161,-0.11559800410566165,0.4018164425786176,-0.5675427118312811,-0.1575586006920425,0.4657695226075283,-0.452525726362947,-0.16910513500741226,0.01635603674944585,-0.4760041960450119,-0.09153296515244908,0.2635274378763025,-0.6508905211423723,-0.1658994541695347,0.4244465299505878,-0.5568889009736773,-0.17586168290762635,0.48447887941258033,-0.43856451481127423,-0.16412423569091653,0.0994373959509788,-0.4369183950666304,-0.1494553265192593,0.26222787531612446,-0.6215862778784403,-0.2017291848093963,0.3789163567300128,-0.5893959218660606,-0.19953714072557124,0.42836263688767895,-0.5133598992579403,-0.18587008074006486
D,0.0,0.0,0.0,0.1802620777055099,-0.06830745650574621,0.020431081897657744,0.29952195252846736,-0.20018416089651406,0.0011742119404106347,0.4146869656210407,-0.279856742972614,-0.040396533792835365,0.4970023862783765,-0.3592521552251068,-0.08241843759111797,0.005060622031098961,-0.5063168568494344,0.007766105040337072,0.0944751631476187,-0.7277056720543532,-0.026388847128197345,0.1499533143626521,-0.874556523734685,-0.04839779406225871,0.18381824476728167,-0.9806412123886526,-0.0674808525108371,-0.009278740822629507,-0.5019025415694924,-0.05222040805900974,0.2412311935725059,-0.6690909140482942,-0.13432884657440058,0.4046304156595474,-0.5815189919993927,-0.17196190443079437,0.4738867189756281,-0.4661722645945461,-0.17955520272336317,0.02157632825951181,-0.47081892894858735,-0.11149066622320393,0.25717384960497136,-0.6557073748196821,-0.1846940760747997,0.41565769425955473,-0.5702459392422967,-0.190658856303369,0.4793200720509828,-0.4590228265014808,-0.1764299332563581,0.10043537144831956,-0.42580621132499086,-0.17016402683069778,0.22977029536287377,-0.628487120529581,-0.22199001371238689,0.3364280342127888,-0.6312873602806685,-0.2213413549289739,0.3878962082772841,-0.5846791719676359,-0.20948695379471272
D,0.0,0.0,0.0,0.18933755532476046,-0.06637810298944864,0.023154700172188993,0.3012415261090117,-0.20107155756640133,0.0016635708477043376,0.4195271453905045,-0.2782971591647181,-0.04506118459840548,0.4950260048873631,-0.356568458619508,-0.09241172680648858,0.01717036931809872,-0.5097038384902587,0.008894527145324481,0.08714926899884169,-0.7381890829998868,-0.03341479043949869,0.13701933055334137,-0.8808191687538651,-0.06064994905210113,0.15978368395009535,-0.9837053755948507,-0.08241910196750228,-0.015256463598287376,-0.5025518750109637,-0.05466041096401199,0.23554909388095688,-0.6737667346741284,-0.15060598886358892,0.40223911534828377,-0.577603329341478,-0.18980019293928183,0.4668212887863437,-0.45825592454418174,-0.19418348864874016,-0.0005664328157688003,-0.468224805627792,-0.11840933828204965,0.24696723122960174,-0.6602451095810146,-0.20608265226876765,0.40552867366299084,-0.5644699110342966,-0.2092624885409177,0.46086443861390375,-0.4454998827686124,-0.18685223451509433,0.06274134564788646,-0.41577115010331733,-0.18097954225335067,0.2109278250346991,-0.6170313433614746,-0.24477311808343508,0.32583072478470904,-0.6192970746245499,-0.24596405175330727,0.379104430342631,-0.574025454936027,-0.23124873285269096
D,0.0,0.0,0.0,0.22010616168099145,-0.08863086449975525,0.00763584977304342,0.350271775472085,-0.24881870014074528,-0.030875886167788167,0.48740557653124517,-0.35339747853739123,-0.0934175901266629,0.5923411907917391,-0.4603412739961039,-0.1524361229443685,0.009450491266211579,-0.6059688631270809,-0.015839055565687096,0.17619283830104082,-0.8546613212316443,-0.09746115208495994,0.30533558065808564,-0.9185052770913396,-0.1473186719114155,0.3794662724443557,-0.9093157896802291,-0.17073412873648666,-0.027247882087263833,-0.5992313940630707,-0.0799922859519075,0.24254428437792233,-0.8142299148988962,-0.18679115182179168,0.4368455788522231,-0.7249939592602004,-0.2350305503571426,0.536713850218017,-0.590092838783799,-0.2474671788316648,-0.003218487852490123,-0.5491463898187072,-0.14969239532080508,0.2708838180430857,-0.7804776451030949,-0.2452998269479252,0.4693935120604886,-0.6963659967458689,-0.26071879915085305,0.5680478698566916,-0.5743620860644192,-0.24919868474960125,0.08280495000045124,-0.4763765001190041,-0.21982761994421265,0.20935879779284092,-0.7382514874579291,-0.28506174626564096,0.3211934460483797,-0.7890884713582094,-0.294678870800793,0.38900979725053186,-0.7790573911019516,-0.28879680036125643
D,0.0,0.0,0.0,0.19171282242093718,-0.07899964589207356,0.05140155095842346,0.3013796635930213,-0.21327354829867196,0.0495334028646673,0.41954699155463104,-0.29398491032096824,0.01644730004593767,0.5030421375239144,-0.3784024759617939,-0.017654468673196994,0.001993666373655142,-0.5103859816875791,0.05519893358553092,0.06456486087738222,-0.7466790686815703,0.02415985515914295,0.12136875134817673,-0.8874974088190074,0.0028118843775952,0.14948381965223306,-0.9886262998455948,-0.016511417740052638,-0.01683079756754377,-0.5050429886507695,-0.019731903174953266,0.22153539864262772,-0.6782100129153343,-0.10333961883098008,0.3888901628470947,-0.5819345253146457,-0.14060715820266653,0.45739021569142185,-0.4644197782222545,-0.14652163420695027,0.01129925607890103,-0.4729607049083627,-0.09504264017584312,0.25072951423798534,-0.6662222522012151,-0.17248161012884827,0.41134251659694343,-0.564819211520384,-0.1741332822501857,0.4682825068212113,-0.4444111643143721,-0.1556439742158481,0.09235877071340072,-0.42820882737316124,-0.1680185184205369,0.2238436545671093,-0.6347720214617413,-0.2308874439649034,0.32708455511648815,-0.6250794814770123,-0.2341641276412399,0.37393479114340117,-0.5725589355853661,-0.22375703829094287
D,0.0,0.0,0.0,0.17950595987409387,-0.07925296658281002,0.007256286547346079,0.2873232617555659,-0.21960212345201383,-0.019842756528993963,0.40187186967931887,-0.30992566142077793,-0.06606192300667149,0.4847408061429688,-0.389591678730925,-0.11015659142112808,-0.018873373639346665,-0.5106411164803047,-0.013965658990458214,0.058727187060784836,-0.7456253708023479,-0.06139286405861936,0.11437993708620157,-0.886377734192365,-0.09028558483418082,0.14473327931889238,-0.9831506482475029,-0.11165608227102648,-0.03427417805577163,-0.5018310590748679,-0.06670793003104335,0.2166170961686811,-0.6782738469334302,-0.16392491167556794,0.38033497851197207,-0.5935191867438221,-0.20229661383852207,0.44972384718464686,-0.4823299904113002,-0.20702664090068912,-0.0026825970210564683,-0.4671575309915603,-0.12027233820344342,0.23018018005178445,-0.6599145032532879,-0.20503294804879843,0.38395947327268826,-0.5813777280667476,-0.20671180389359298,0.4431215306938267,-0.47652353234892647,-0.18554108930009705,0.07439236424003855,-0.4213874509360092,-0.17444788638780487,0.19168781024391537,-0.6347085646792051,-0.2328421337575897,0.28291549291288726,-0.6686643790662651,-0.23454299952289803,0.32423254107308347,-0.6539784467194623,-0.22211887511159364
D,0.0,0.0,0.0,0.17350333908766194,-0.10325880976272331,0.022155908181815225,0.2804461099975877,-0.24052647644123212,0.0009217851398358458,0.39061238287719585,-0.3209652708021576,-0.04215212290378827,0.46743607876316623,-0.3930190277723235,-0.085202388532444,-0.02015412844109288,-0.5119847608933606,-0.009647132069703947,0.05070699993660054,-0.7425194841822412,-0.05529954637547832,0.09676548176946502,-0.882171688728088,-0.08550010210137113,0.12892952879572828,-0.9856395801419243,-0.10904950555670764,-0.0419991328038014,-0.4982064719030428,-0.070970120217383,0.21651316108386184,-0.6676144960812896,-0.15879799080467366,0.3701054051725962,-0.5875586664143524,-0.1942160748330382,0.4347880748508864,-0.48695538543879263,-0.200208458056127,-0.011620240260183176,-0.4550236300450962,-0.1308808308962556,0.2245379642170157,-0.6409261824068586,-0.2061545771684563,0.3685083282669386,-0.5639769416212062,-0.20440953663103054,0.42554273360210687,-0.46375029534469264,-0.18474796092135837,0.06600141862453038,-0.401877567966544,-0.19024108977065418,0.20811268234180452,-0.5906591171187239,-0.23760947294319226,0.32170520884726617,-0.5779652713527798,-0.22657811403063927,0.3836094902911103,-0.5222686049486776,-0.2073735088080929
D,0.0,0.0,0.0,0.18661974725450625,-0.12037267731704895,0.11467332272726247,0.29534510002650577,-0.2326360840005114,0.15484447094512505,0.3980579149928177,-0.31808199128570075,0.14359092947115148,0.44137268838522253,-0.4483497778687811,0.1284434260167421,0.00807857105002289,-0.5096220533839972,0.25018123584766977,0.07040847158375521,-0.7125385040200195,0.2823576399339624,0.09844264908110277,-0.8494865687160456,0.2793064911637184,0.09488208214169323,-0.9595154842815544,0.26519318602179637,-0.028482293958381262,-0.529714297342929,0.14974438080187114,0.18489676967412028,-0.6723600098303756,0.12030090968333607,0.3386990519350776,-0.6060991007155658,0.07028287003743608,0.39637616256750285,-0.5035660488663433,0.04863528101586899,-0.031805450784898666,-0.5210970704251084,0.04656604685265228,0.17109501657587145,-0.6875169302602193,0.00020784082037652386,0.3218633028497822,-0.5854027571733984,-0.02616863694614,0.37974381040569105,-0.46215162842602536,-0.02597456867587624,0.009548155242264544,-0.4938452937431542,-0.04988333126099215,0.14232463382696917,-0.6883205284071209,-0.08667920950011934,0.2661960890803186,-0.6666894069101896,-0.09068529805480899,0.3374480682696081,-0.6001195527798346,-0.08380527773070877
D,0.0,0.0,0.0,0.1805626199938887,-0.08786562447706625,0.01397869413165418,0.28294157183919316,-0.23012624445360028,-0.006569589122897027,0.3887602200077527,-0.32060629103339616,-0.04542154839483133,0.46124861682229124,-0.38617834852217203,-0.08455683680210807,-0.030460166133896082,-0.5074889171196023,-0.028378336679934137,0.03107536785861737,-0.7314580073545428,-0.07098031520754017,0.07298722637840528,-0.8799224094444084,-0.0910258335891189,0.10178894103825543,-0.989301077613575,-0.10451023545533633,-0.052505528492180466,-0.4972038111917167,-0.08361803674745535,0.20267115722217857,-0.6837461129195664,-0.1817065801615261,0.3664322748259331,-0.5937877653053671,-0.21606157087977823,0.4376544081788133,-0.48588824854916746,-0.21493257322245551,-0.019350526894828413,-0.46089253579190054,-0.13699643053697924,0.2182649279887752,-0.6583195860761478,-0.2294322431617989,0.37585071439798096,-0.5759758107528384,-0.23493211200503786,0.4367293581667233,-0.47550366319345455,-0.21250602103220897,0.06242679853854886,-0.4135148408647093,-0.1887682365064883,0.14871201399239692,-0.6614801077588468,-0.2476074408683701,0.2106025423482642,-0.7574203104410807,-0.2531336366902744,0.23157640161426607,-0.8019821547120768,-0.24495150314543748
D,0.0,0.0,0.0,0.17649760092647224,-0.08693489281729883,0.020024905525110152,0.28196191019432304,-0.22851035626867874,0.000482016109214337,0.3908645494467112,-0.31332377228835634,-0.03790272468875236,0.4617698082574547,-0.38159169189139386,-0.07693661645465703,-0.028207482259850987,-0.5085897712234594,-0.015116180761133457,0.03949253704247653,-0.7260930335932108,-0.05555232032202827,0.0816838769144164,-0.8763848928166655,-0.08273790236818268,0.10680335219680707,-0.9886616983526031,-0.10555136271063117,-0.053724949220825345,-0.4974531717061647,-0.07016334497393782,0.20249651656042925,-0.6734973556913024,-0.1488738885031243,0.3683221279666607,-0.5910192627443059,-0.17725218759357006,0.43857701132928817,-0.48873162123737696,-0.18099221461285955,-0.01816407118448318,-0.4552657592221966,-0.12282438320285666,0.2138611991341813,-0.6494508428027843,-0.19445063680668262,0.3698962250657241,-0.5779465591416549,-0.1897982652884763,0.4323489594837423,-0.47626206624248213,-0.16932695185530977,0.06521501365557442,-0.4019542166777439,-0.1744049540449507,0.20060734476133496,-0.6007474027502443,-0.22317702520229646,0.31268026976919083,-0.6023588100350391,-0.2139696322952327,0.37354741947832837,-0.5548561688548509,-0.19624778499636464
D,0.0,0.0,0.0,0.1772618884449369,-0.09209865181351055,0.021532729642225287,0.2813365613151401,-0.23031819764211955,0.0003571628889633573,0.39552066587972,-0.31153238751480555,-0.042235109477891754,0.47276980799383284,-0.3845535805943041,-0.0844202939312696,-0.02026036901256202,-0.507210747937024,-0.009009338647146462,0.05419228320955642,-0.7249629240195243,-0.05465426428468942,0.09899585854750913,-0.8737323169409389,-0.08397597525863912,0.12435681294011355,-0.9864185339696535,-0.10730265102287648,-0.040617034951390664,-0.4949424419500519,-0.06869114138803208,0.2186350433702458,-0.6692956395526515,-0.15978594259650056,0.383026406379957,-0.584901711598036,-0.1942905107579664,0.4540691970498229,-0.4807259899894945,-0.19843132707530922,-0.007066574892835069,-0.4531220348354765,-0.12709463925321093,0.2361520652054097,-0.6394179908102678,-0.2075630734359613,0.38811550013284674,-0.5623499024336572,-0.20492327212263287,0.44636486109395423,-0.4639238734317097,-0.1824633353656277,0.07537649176701162,-0.3977021355235947,-0.1847276586715155,0.2141057906599917,-0.5965852537729359,-0.23797229478794263,0.3123350558518738,-0.613582388577168,-0.23257224827163506,0.35955332752823416,-0.5878011897434997,-0.2161441187190338
D,0.0,0.0,0.0,0.17712927471161619,-0.08439039151115842,0.01841630037824643,0.2878997393981773,-0.21703820105882704,-0.005858122185279749,0.405708447883981,-0.2989281787089802,-0.05085475239021742,0.48122662165798796,-0.3776147281556793,-0.09528245745337044,-0.021569039688581128,-0.5021330015983587,-0.013085943519345009,0.05869025888344525,-0.7227730711122679,-0.055848943327910974,0.10631786050939163,-0.8733436225652291,-0.08233125918801634,0.13177846751023278,-0.9858696102875181,-0.10341927775899239,-0.04097567206278818,-0.4931510115099702,-0.07091951259842481,0.2253790833051739,-0.6672738198576509,-0.1628791581573107,0.39139808037436274,-0.5804380970338271,-0.19832388206349708,0.46221096737199746,-0.4743667824760958,-0.20183550497982164,-0.006998920161791378,-0.45332485626481017,-0.1271335176022389,0.2363215604572039,-0.6405485725312875,-0.2058324998968588,0.39252329606772335,-0.5624489811487166,-0.20394120967090462,0.4530956402058093,-0.4644911983191842,-0.18197575482438444,0.07517265597078393,-0.3994640408108135,-0.18275994474052298,0.20249793018568316,-0.6078070541407901,-0.23167554277253763,0.29183279044782345,-0.6453450744367288,-0.2266369378482565,0.33295480928120097,-0.6380755526649111,-0.2113776237092834
D,0.0,0.0,0.0,0.16746284882427895,-0.08555018818086214,0.03702040289689943,0.2724567936009438,-0.22197011732596925,0.022908180594395384,0.3940648550315402,-0.300385403307637,-0.015713480421086647,0.4756275798324542,-0.3823227618038835,-0.05445567985283897,-0.04240780031923264,-0.5023484744545911,-0.0009673915072568912,0.03506058585505034,-0.729473896603147,-0.0468159997882868,0.0906317961976156,-0.8832203117958521,-0.07606613369880698,0.11981523536675315,-0.987912030236886,-0.0983571547333671,-0.06052590710351306,-0.4909556227522894,-0.06797289405706947,0.207113317373178,-0.6729646141997907,-0.16289231561660156,0.3765559619503926,-0.5861668372924543,-0.1991163786350755,0.4443301433245232,-0.47145731266630053,-0.2021659683305606,-0.022173613244715288,-0.44720035122546,-0.13240623828998388,0.21696379312567263,-0.6506500545740673,-0.21121903323730085,0.3813878141702577,-0.5708144932724454,-0.20635496966118497,0.43927948201492983,-0.4681560330047296,-0.18246714937109687,0.0646874953053189,-0.3889136169236765,-0.19493843678473433,0.1845857015712369,-0.6088615851506929,-0.2482293856286435,0.27166398260629376,-0.6562699567567116,-0.24449638948337246,0.30303025570002323,-0.656610172159145,-0.22956219796563995
D,0.0,0.0,0.0,0.16836203544495879,-0.08860139749462831,0.02086228036485248,0.283311299372688,-0.21934832617265154,-0.003391731901903474,0.4032995613437054,-0.29377381262097524,-0.04807366077583533,0.47523745520571764,-0.3745819366727701,-0.09231776659887704,-0.02209256568578332,-0.5034112958223217,-0.009127200415950165,0.062326990624659066,-0.718015957441544,-0.05483694782025664,0.11577203032818877,-0.8682798813837455,-0.09189153955061459,0.14741458038839989,-0.9815166644648388,-0.1220408901423167,-0.04340582332066823,-0.4853809523341409,-0.0685411536925025,0.22163854743110042,-0.6530724944192223,-0.15448322335818618,0.391901029525403,-0.5670239011519783,-0.1956302254043837,0.46497675076382755,-0.4598938120363549,-0.2078964772100391,-0.0075243718903324035,-0.4372594881016583,-0.12508304696179054,0.22431926680058928,-0.6197740413636907,-0.1948152969415531,0.3845683856478404,-0.5436177453530449,-0.18991917847205791,0.44612798188679703,-0.44380467247318844,-0.17134880108124226,0.07527299661495956,-0.3778085623689328,-0.18132789445330685,0.22594150283920203,-0.5558397188402795,-0.22189561261689686,0.3396081425365982,-0.5452905782936439,-0.2038742405527098,0.3933125335670872,-0.4961049874151924,-0.1814592703463337
D,0.0,0.0,0.0,0.22469515549299857,0.07193397464623298,-0.15090678762052542,0.45944090996738646,-0.03957535931978657,-0.2187292698551993,0.6499913046350666,-0.15585816046499198,-0.24071726461023424,0.7743439504360027,-0.28047703288243825,-0.2480373809376016,0.27779735205722095,-0.2649451152089954,-0.33154445843619657,0.489425961540952,-0.4975470706023966,-0.4058889485672422,0.6292693828808089,-0.44718039061738574,-0.4104687864942729,0.6980209372326256,-0.3601397425293965,-0.3991135029453823,0.21468978020709573,-0.34258380598407145,-0.269481902245012,0.46900052437515455,-0.5634176959630404,-0.3584034424670621,0.6381478119740107,-0.45621751080088674,-0.3716167341982061,0.6768173912845584,-0.3251753498415964,-0.36518307849151227,0.17879500930264422,-0.3892652173638413,-0.20406031661647778,0.39883000174883104,-0.6063338401426653,-0.270762587234042,0.5452041383151173,-0.5066691960955846,-0.2910094697128464,0.5899427266757917,-0.39538984448471065,-0.29298312212242694,0.16491753876095264,-0.40603096370644187,-0.14554760283773255,0.25654580695221146,-0.6440654223227613,-0.21947033166911464,0.3461369408556888,-0.7695830000437746,-0.2727784157735889,0.4017354201057909,-0.8649592296166889,-0.300756019612788
D,0.0,0.0,0.0,0.23714120597374322,0.08304476519563901,-0.12867990732309503,0.48046899831754003,-0.03384303480308824,-0.19149229072514443,0.6731663366903238,-0.1630152717515672,-0.2151019506218675,0.779094216779399,-0.3019043540073219,-0.22389204287084222,0.27727586247531943,-0.25364932288746717,-0.2951023074335488,0.5018694630251747,-0.48519558809708824,-0.3723142138617839,0.6440460792324534,-0.4440161035783134,-0.3786586018615106,0.7195464236570522,-0.3597152241498349,-0.3693843028262472,0.21086391947287644,-0.33428949182142004,-0.2514703225869371,0.4861420663590984,-0.5697633379286904,-0.3406027994970624,0.6505544019083846,-0.4686482970393033,-0.3491436469451073,0.6860418667192923,-0.33953308084776507,-0.3380798796394571,0.17383219774749575,-0.37983404789041836,-0.20613480118721783,0.41270165203165443,-0.6131035334173526,-0.28102961777218244,0.5487484816151345,-0.5107606676629106,-0.29794447722681633,0.5861962007038937,-0.40075038869077145,-0.2945839821226371,0.17018635022159143,-0.3923200465856349,-0.16603836572112005,0.24789967464327328,-0.6499867912145358,-0.25031197795623583,0.3317472611551416,-0.7697262920923564,-0.3053907692533538,0.3872888488283598,-0.859975397866235,-0.33233967960208194
D,0.0,0.0,0.0,0.235545850570972,0.07633876337389811,-0.13426896520505857,0.4749647610064333,-0.03396754590379009,-0.2030095911561131,0.6683601247139848,-0.15824009270241146,-0.2304907035929006,0.7910724220840539,-0.29610502698541424,-0.24280521774016786,0.2844070781614317,-0.24932405831583807,-0.309759671294364,0.5118617379073348,-0.4839477675584715,-0.38591606677587503,0.6528542967351953,-0.4383330916890954,-0.39287109706949963,0.7177692016931148,-0.3550088343254795,-0.3841071087495725,0.22041928594191137,-0.33465400344942947,-0.2599952489716853,0.48779674370311205,-0.5547181097614609,-0.34289450601301547,0.6480774345217019,-0.44963111819265317,-0.35181871183161556,0.6779102034402607,-0.3196074232844538,-0.3441920992767031,0.1865819357438176,-0.38786311580304855,-0.20755359804616036,0.4217589629261879,-0.603793770839198,-0.26726618475571173,0.5652672209583448,-0.5028925960655765,-0.2810069964493447,0.6050752898770232,-0.38503449395438677,-0.2820266602717039,0.18023200891139368,-0.4086847068458927,-0.16130410073099946,0.2465708914243172,-0.662442821032606,-0.23413645954184464,0.321188331683702,-0.7882888191153847,-0.28664073642465987,0.36263530878566813,-0.8771306235536233,-0.3148610837279756
D,0.0,0.0,0.0,0.18926330240863853,-0.09514272675591645,0.023949940554341815,0.31880988419227807,-0.2291366291578442,0.008920818944475585,0.452757321980382,-0.3023142657424922,-0.02611236906375889,0.5225817153334563,-0.40474499064365416,-0.05808780267732781,0.037965461545226904,-0.4859891657918404,0.013000460438847884,0.10405611810685916,-0.7235717475921642,-0.03449362325153528,0.154681849301411,-0.8711747129775136,-0.07052274241658381,0.1665094871511988,-0.9817022957760828,-0.09238610911069424,0.022691463500404428,-0.4784833002351098,-0.037330810065711637,0.2684582003513801,-0.6438204476323705,-0.11469760119146125,0.4293868415097792,-0.5707109591479974,-0.15230631775721845,0.49303106575265637,-0.46819396964056453,-0.1564330912075639,0.051595644807659415,-0.4425398707354036,-0.08717670429150924,0.2760317916028055,-0.627591249768818,-0.14635504553754536,0.43852938788798945,-0.5529735856272578,-0.14659135799269993,0.5048547611503621,-0.45058266071854297,-0.1271153865707651,0.128147269431265,-0.3888243365894733,-0.13695720192004746,0.29339209774227165,-0.550542406843344,-0.1710280605486997,0.41524235598645615,-0.5239471883054602,-0.15762393467261315,0.47736075740568396,-0.4629070475306656,-0.13404013938400094
D,0.0,0.0,0.0,0.18128033826770856,-0.1219327853155191,0.12480867785147254,0.2869560130496146,-0.23258218504884484,0.1703638688893735,0.38774526828927536,-0.3169986572753387,0.16220772520910254,0.42875293523300245,-0.44816080310737016,0.14926921450910127,0.003853321506130822,-0.5056496421068286,0.26648992755530654,0.06447250505583446,-0.7035114434409174,0.3054579685966111,0.09578936741589789,-0.840963460038745,0.30511722833061805,0.09677426059930681,-0.9517064902712622,0.29135802522157034,-0.02863416168056879,-0.5265572271581125,0.1599062429758425,0.18038236715468514,-0.6607814353186143,0.13449841627412953,0.33102454438809675,-0.5943958780367208,0.08342872904702735,0.3872036105805445,-0.493294920444327,0.060450509579099275,-0.028971403980113018,-0.5215938523539934,0.05084916668529765,0.1725520973829998,-0.6730810041128614,0.007544919303332002,0.3171973226026917,-0.5740120775231349,-0.020584535682664325,0.37105373907312916,-0.4566719784028582,-0.02295840755292559,0.010994348135354659,-0.49674094448724015,-0.0512496517229737,0.13705942976063437,-0.6797995913967056,-0.08788722053510682,0.25203087850423156,-0.6678139291532278,-0.09558136310904883,0.3192110970955371,-0.6118936166432949,-0.09229320277114399
D,0.0,0.0,0.0,0.13831160064057482,-0.06512981349552777,-0.0422092841304325,0.2460802980650921,-0.19843090275835387,-0.09704497483480433,0.3809992753303207,-0.2862553015598501,-0.15642853248833938,0.45032148628559154,-0.3756313584552474,-0.20972357268660943,-0.09693346964316414,-0.45157016836153785,-0.08923715329323004,-0.025312682598414103,-0.691739778979956,-0.153802961590777,0.026196067640054083,-0.8570172777560602,-0.19551863402980726,0.0629356220354089,-0.9721742730283516,-0.2256463833984773,-0.12066934448309032,-0.4470182511609174,-0.11325721565535302,0.15588735646305704,-0.6375209372702701,-0.2210390779336203,0.33432852894623305,-0.5693013780804415,-0.2620631223043997,0.4214126966619925,-0.46493012253983257,-0.26909458009207843,-0.08034548349168218,-0.42108169462485,-0.1377666332090855,0.16490962039792537,-0.6089268257568481,-0.21967939807115452,0.33745082415755534,-0.5530841466617392,-0.21849079984687017,0.41837782296315373,-0.46004503989006224,-0.19960729834221505,0.00282895621049163,-0.381051688903047,-0.16648276853499686,0.16570118335038478,-0.5339697132174006,-0.2167056653457541,0.29337671303543017,-0.5291061663507955,-0.21110441956883008,0.3685817820920062,-0.48461441837431984,-0.19520057558836856
D,0.0,0.0,0.0,0.18738938525081233,-0.09532073280678786,-0.011451207359770095,0.29923850522243783,-0.23091131062408626,-0.061884866017076344,0.40929201760490946,-0.3202147912931466,-0.12572934476138703,0.49783729123260767,-0.39309900570663203,-0.19309376585928073,-0.02571381123144028,-0.46490733118960137,-0.06345020123095589,0.028688319393273598,-0.694434939810101,-0.12596497449396357,0.07505739820654549,-0.8516278390954991,-0.16983032291834163,0.1057954472031148,-0.9733891979410725,-0.2032751649433068,-0.04946694717614498,-0.446569285121282,-0.11126046202720373,0.20203381542537052,-0.6397537096676822,-0.21023707425482516,0.3680913082659434,-0.5822644723890621,-0.23935938658394726,0.4407425246311411,-0.502315971445786,-0.24340531921187802,-0.012508959357244527,-0.40418243807784204,-0.15893382237177384,0.22063695669142908,-0.6004839986756587,-0.25477438331715274,0.3734847572384892,-0.5556673551238148,-0.24332770802253814,0.4456694605691262,-0.4837422956448901,-0.2152259487623228,0.06037259987477086,-0.3507130045617135,-0.2076125801034087,0.2170369535673712,-0.522837281597879,-0.2766136738571547,0.34116494849841617,-0.5317507962842088,-0.26461361644926623,0.42292480014221695,-0.5078346133995013,-0.2408359729446216
D,0.0,0.0,0.0,0.17411796689473477,-0.10729684096085888,0.01328920784014234,0.2719374883762518,-0.24510401105216637,-0.029761585341113356,0.38269276869616725,-0.33355451074036047,-0.09218023317348228,0.46984296932202707,-0.4066121115579573,-0.1603572436378363,-0.0627936240275212,-0.4661851968059861,-0.04306158543467772,-0.0029662163821866858,-0.6932304778607375,-0.09677211297995782,0.035328395059364914,-0.8558819729794042,-0.1377868066018203,0.053952167325045784,-0.9838543594591204,-0.17064513768113712,-0.08158540761524104,-0.4491165002687624,-0.10245543608170277,0.16841571214003329,-0.6466454832188478,-0.18692576867429375,0.3473526989282005,-0.6011800795038128,-0.20768276459207383,0.43022091625631387,-0.5258674882776682,-0.20775817321572793,-0.0376229749953312,-0.40851377168049213,-0.1597608681779044,0.20397487575853243,-0.6071740656929159,-0.24234806345898158,0.36933226851369305,-0.5631800386767702,-0.2216653404928126,0.4478102957118046,-0.48562108814960436,-0.18845773347667624,0.044589982277421614,-0.3617868634601112,-0.21689560876604566,0.20236617359620554,-0.5403957318816196,-0.26759786883256753,0.32449230210616997,-0.5371728763311595,-0.24273682671273566,0.3998897507473663,-0.49526439745474865,-0.21200274747637846
