class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
D,0.0,0.0,0.0,0.1616861146259609,-0.12515016533766257,0.02707467822338901,0.2711443506239422,-0.29214153182236874,0.003927919654733343,0.3883542775309088,-0.3989577362611363,-0.043904314628491224,0.5143769457186097,-0.4652479472513648,-0.09087928135080742,-0.04784982238298626,-0.5351506771301828,0.03557686866768334,0.09769455928903542,-0.7359679852836648,0.0037117455146138253,0.16970761241356072,-0.8652348969952448,-0.025881055818148247,0.22188380987543535,-0.9734959153867447,-0.05543715036404205,-0.09184022865200543,-0.5300891495636204,-0.029879580180137307,0.18204908563513061,-0.6657138664981561,-0.10651283409755744,0.36241732335495375,-0.6136100011574169,-0.149085772795701,0.47247174812238313,-0.5373376347793236,-0.16626951852222055,-0.0873324048171981,-0.4980825355216195,-0.0955651188380114,0.15829672285305244,-0.6456210250387733,-0.15681152900920856,0.3327335115256536,-0.6010714296280689,-0.16491396348253987,0.4403349900408671,-0.5339182883659152,-0.15980564859598648,-0.03751670831666057,-0.45441275684086024,-0.16196785467728142,0.13787405767699767,-0.5959474114111278,-0.19857172624735972,0.27700007950271904,-0.5928309456715,-0.193517149555635,0.3714156543383189,-0.5576206371162788,-0.1839226298028218
D,0.0,0.0,0.0,0.22041869975938516,-0.11523026224484188,0.05196112177870185,0.33863782489606375,-0.22816170308930706,0.05852021974145016,0.42052436175731917,-0.32286613226841804,0.026194756803321374,0.4592339461759074,-0.45501532494868546,-0.005376596339680642,0.07254393903123466,-0.5109636500580986,0.1671524571498843,0.13373545352240493,-0.7350211050751413,0.15675990783128332,0.16134871840162376,-0.8717589279910586,0.12898626867714022,0.16263813251040649,-0.9809850687478553,0.10591096613331809,0.01938224966791085,-0.5280500413607353,0.09254067147750465,0.2267587059682608,-0.6603778062898483,0.023538584110095295,0.3523145035544682,-0.5710140503473675,-0.03874981819757615,0.39631784648723,-0.4546382293479706,-0.060628390987921575,-0.004827722476464584,-0.5219303861956508,0.010581624363223322,0.2151175830413736,-0.6700434737138812,-0.06066203378231484,0.34850700344772184,-0.5603526055932123,-0.0888969804639825,0.3919489499963916,-0.43202701217708167,-0.08383823384436781,0.014827373340470566,-0.49774293311805456,-0.0703205096732343,0.16290406491085824,-0.6843416983689589,-0.11845245929599921,0.2860329885963414,-0.6628307548994747,-0.1247091795265347,0.3579724190827423,-0.5961467116226697,-0.11556403094815854
E,0.0,0.0,0.0,0.24650941550944,-0.103860066791913,-0.08674446731238647,0.38422488585729736,-0.34091867135441634,-0.10475559618925825,0.21570348567339342,-0.5395666949699403,-0.12015079913496933,-0.008004288597260122,-0.5401131854036914,-0.11645385499286796,0.40327139790099836,-0.6090613877031898,-0.0029698361085808006,0.42790224754200323,-0.8972823338866796,-0.10855450171861017,0.35693283954814997,-0.7352533923212496,-0.16999313706800018,0.34567649272757933,-0.5969040573072533,-0.1941045888299528,0.22667707068268278,-0.6513891178650129,-0.006775232252711019,0.2614775910205498,-0.958907992620661,-0.09568375387517376,0.20218135668223983,-0.7566503247470299,-0.11977430630363058,0.20188681808538136,-0.619940698949147,-0.10717172568177354,0.06261835848793298,-0.6463499026910144,-0.033315324947822224,0.07517467210433136,-0.9452881995794182,-0.1255184632082362,0.05170532281055034,-0.7285579923270726,-0.11160373008880844,0.06348924583349069,-0.5812995190239728,-0.06849029353619865,-0.10215124330892755,-0.5887876513321502,-0.06924273645560146,-0.10019689169027333,-0.8125863090793788,-0.12063199680928967,-0.07945737750178643,-0.6770030317081334,-0.09080017962874586,-0.05799079550069896,-0.5425612103571447,-0.04938176377981346
E,0.0,0.0,0.0,0.24845475729507024,-0.09260834912804534,-0.08451233623775131,0.39300720090353136,-0.33754248884924287,-0.11106812634665228,0.21545061443556135,-0.5295932991733984,-0.138923643454343,-0.014450069251233459,-0.5129779925470734,-0.15219222093758722,0.3960494769237576,-0.6076436257889096,-0.006883989977724521,0.42039955460302786,-0.9003755408037353,-0.11219670232211422,0.3579857148564853,-0.7544200015363028,-0.17466092075182701,0.33661156259483865,-0.5973504395950033,-0.197228523320304,0.21999758918421833,-0.6468163568724893,-0.012983864359720298,0.24850069232764124,-0.9598653249239554,-0.11076446699777806,0.2039370638039837,-0.7745132548212309,-0.14282418944522016,0.19542982455472782,-0.6165886721896853,-0.13145120357416504,0.05810116927255014,-0.6411864666983501,-0.039976259831498245,0.06168386442273973,-0.9428312617216343,-0.13848398169072001,0.0539374612426833,-0.7369385762209065,-0.12918777561588407,0.06289633563130012,-0.5748921849561286,-0.08630437372854848,-0.10331222062607484,-0.5899393502831979,-0.07612940792854592,-0.10136769692815605,-0.8074122931036297,-0.13629726048902566,-0.07154897646944353,-0.6750463424191528,-0.11117443271240528,-0.04854775075435144,-0.5383162669024935,-0.07069216002278593
E,0.0,0.0,0.0,0.21417287827005893,-0.12091539667982013,-0.11157376674168035,0.32540840249427794,-0.3478971953902264,-0.15568613347705268,0.1200900566861207,-0.5228880371795415,-0.1929287842592923,-0.09102116646918114,-0.5439234597858653,-0.2101111753885551,0.41081173494735235,-0.5976644343784892,-0.04001796198325484,0.40000013729175765,-0.8761568302582579,-0.16457825156600558,0.34031974297037415,-0.7286102058148318,-0.2387712848007016,0.3321303514156251,-0.5819485952279588,-0.2668399698238378,0.22390987137846138,-0.6377552948839498,-0.038867325215779715,0.24539614337846585,-0.9565855594975095,-0.15724121652992953,0.19522295326076416,-0.7815408034122031,-0.20014302770493883,0.18447120759895716,-0.6270110900983442,-0.1915017921921283,0.050568522036985905,-0.6362177874165503,-0.060945544864412775,0.04278075636118523,-0.9556129645984593,-0.1846757999611438,0.025672823962289287,-0.7618773452587151,-0.18621093234942473,0.03621057499551408,-0.6080456676978009,-0.1446999081292659,-0.11973023219965893,-0.5864217598628759,-0.09264387404032617,-0.12668084186314535,-0.7879443729777073,-0.17905101883861527,-0.1081310583083499,-0.6527489912284821,-0.16363050593223338,-0.08616882045298613,-0.514751847397048,-0.12337023548651922
E,0.0,0.0,0.0,0.2124054327622128,-0.11997774594647492,-0.10485781022201282,0.32241754800270794,-0.35111403901685817,-0.15351139791380258,0.11485895100225224,-0.5129448296994015,-0.19953299382104686,-0.0893793110739352,-0.5394307528690128,-0.23018534080367636,0.39363418900500136,-0.6178150774400847,-0.04138250776552889,0.36876814199067215,-0.8918085282969583,-0.16311961817172166,0.29697994124496935,-0.745563934238398,-0.23406755527785794,0.2903737660092445,-0.5966562304281466,-0.26334502923262604,0.20183648899374534,-0.6452513157706005,-0.0420554632525373,0.20616145096101057,-0.9637358496996301,-0.16944222655932864,0.14484579182081808,-0.7702836646997081,-0.21683187081524388,0.14516275390873992,-0.6139220976769709,-0.2095300066292452,0.030688897565741207,-0.6267104613843247,-0.06222548135437404,-0.016507556869828532,-0.9214459683850906,-0.1898429773558438,-0.032636301211875864,-0.7059602923414247,-0.18674812811871744,-0.002473846263515492,-0.5484379587534602,-0.14192943189027968,-0.1375560635706182,-0.5641159887175113,-0.09025243992928973,-0.2010998805234722,-0.7546074622648126,-0.17802645938725872,-0.18274326392019394,-0.6248028064973241,-0.16039203090701035,-0.13556000196071608,-0.5096414565301085,-0.1186177769494193
E,0.0,0.0,0.0,0.24331603330439425,-0.11005057248903166,-0.13455135339420457,0.3686148300047931,-0.3713775221884632,-0.18221276590836832,0.20572958796098356,-0.5919714692608327,-0.22031568171235344,0.05579966518122128,-0.692107411422871,-0.23340011148819312,0.4195299467524254,-0.6101644019275562,-0.05563442124248215,0.36833637863693103,-0.9067738107951738,-0.19344765350669627,0.286774392901109,-0.7461609023935482,-0.2557225489738236,0.30201164953819104,-0.6041176315805966,-0.272453640372676,0.21703136071440818,-0.6254458698226375,-0.04117193422642273,0.20907083389489933,-0.9586417994889921,-0.19311987646795575,0.14164792669739715,-0.7721589405550656,-0.23196709561957674,0.1562711128281286,-0.6285579900595696,-0.20780042926314776,0.042311765056030404,-0.5995357427358308,-0.052670526635478034,-0.024893779594110058,-0.8832109150858249,-0.22260006263820817,-0.05382396748602509,-0.6723950435165769,-0.2209378784525008,-0.011990854648668645,-0.5236102946072547,-0.16214082636326851,-0.11514214099060466,-0.5313070313758216,-0.0727406548260165,-0.20243823596604385,-0.7210680584848216,-0.19849478344303087,-0.19358643746213727,-0.5896879975639342,-0.195175941478866,-0.14287351050365873,-0.4662686339429849,-0.1527429222174936
E,0.0,0.0,0.0,0.23110965413944834,-0.1168313364943886,-0.12450141050623191,0.3418719082062851,-0.3638440957948553,-0.174073573061665,0.12371780432699063,-0.5291344615823225,-0.21863157598501043,-0.08074925691409318,-0.5616592130492336,-0.2429091531624832,0.3870256258065638,-0.6144404781366828,-0.045482415218108786,0.36446345628388677,-0.8951536356945468,-0.17803063734293847,0.27914824491462636,-0.7386198173189017,-0.24818958398154758,0.2701528005132358,-0.5916547176272892,-0.2741252133525796,0.19525918297593475,-0.6320724327626938,-0.0389799079982587,0.20011987610140503,-0.9604448389151631,-0.19364334894435348,0.12967223189801405,-0.7714780490237741,-0.25281547293139883,0.13017402210140244,-0.6102367657490119,-0.2437853517433272,0.020473208496079517,-0.6126772602477039,-0.05571579567433906,-0.033228659400267674,-0.912478853538129,-0.20906110524021182,-0.05664095683959029,-0.7023375262507515,-0.22151300110432226,-0.024727043838144693,-0.5395568964034494,-0.17748236847154908,-0.14715230388034026,-0.5542846351037043,-0.08166862677797189,-0.21969218896808274,-0.7318249051736888,-0.18994710343695292,-0.2115055799152042,-0.6216357011257161,-0.19392060905645475,-0.1672561499339703,-0.5205293482866291,-0.16252068060132904
E,0.0,0.0,0.0,0.25611411920396904,-0.11224719903018303,-0.1273922717016357,0.413333672344246,-0.3181087115692342,-0.18086894454980104,0.2588501476337283,-0.460585020242717,-0.2256236710498068,0.027475269948354083,-0.4776981322998598,-0.25531483807670236,0.31221088065621166,-0.6465119709210129,-0.0423623670416432,0.36692284653147716,-0.872201844137582,-0.16092441686209621,0.36786490494524887,-0.6945544661394482,-0.2408369451116651,0.34340022347367744,-0.5570150887969408,-0.276545926761453,0.14014109429295268,-0.6767077601702565,-0.03392907753903781,0.17890240578589547,-0.9735866552879676,-0.14185539767385258,0.20103126705159033,-0.7686209161062173,-0.19278054620152818,0.17276466803566803,-0.6142924826843977,-0.19799762631834825,-0.030539776880973167,-0.6600650714946531,-0.047960011495486427,-0.019662182784979238,-0.9207303324489611,-0.15550541515729538,0.03658106723604148,-0.7070370127433289,-0.1443165025613806,0.01698855436590709,-0.5594423886301354,-0.10538495414607779,-0.21611395546001552,-0.5917125238657162,-0.0726038809589121,-0.17385612297988093,-0.7855832988171566,-0.1289579515814371,-0.10766776523616364,-0.6461889448462714,-0.08754782779017724,-0.11637868556301735,-0.5286840299641534,-0.040980899717663354
E,0.0,0.0,0.0,0.2322534837746921,-0.11482240581213402,-0.11336298984007087,0.34417936317769454,-0.3752301850986003,-0.14726871523603965,0.13445666768936326,-0.5962199147641989,-0.17345082734359568,-0.073709183027267,-0.627470594632113,-0.1754970526315492,0.41374644218325,-0.6008607022541389,-0.01779105495420708,0.38234420054454304,-0.8961725918252227,-0.13877107654971638,0.29091750306448144,-0.7387418742228288,-0.20117698912932963,0.29665683062817244,-0.6006170158099796,-0.22217595730204012,0.23108216011922073,-0.6267822892916948,-0.01173679666387114,0.2394562872729277,-0.9612738580120446,-0.13643040859025787,0.16647443108676813,-0.7718693751680955,-0.1670670370748623,0.1770954049395808,-0.6336634764501917,-0.14459052543384424,0.0660164617602332,-0.6205313276457786,-0.031173954013388922,0.04360222899984412,-0.9446735460898524,-0.16656175105561152,0.010394083619819675,-0.7273076131215933,-0.15244368727690027,0.041412444176383956,-0.580892891375366,-0.09440090865777576,-0.09483666766420397,-0.5735733061395605,-0.05999850742151257,-0.13097414013509873,-0.7938328247661747,-0.15162019223010872,-0.1223303122034397,-0.641757553645329,-0.13037926247667525,-0.08163422360565058,-0.5112054112466695,-0.08325839689620419
E,0.0,0.0,0.0,0.24601143595296535,-0.0601683139201004,-0.15174933570812382,0.43211896751288725,-0.29123045158658717,-0.21928321893356872,0.30750952659400727,-0.4782851701274516,-0.2719012757999347,0.10027566135596402,-0.5748446995660156,-0.31029363885874833,0.32336724177047377,-0.6469823129326445,-0.07394359893355033,0.36495707770033164,-0.8632898130747929,-0.20871624988301574,0.38593506279891604,-0.7330813352424408,-0.3010036207219278,0.36700067288045674,-0.5807257857746158,-0.3386875881477846,0.139867279318261,-0.6868938776423209,-0.050155939266180165,0.17751066904442095,-0.9684354217077403,-0.17499370376431647,0.2159217315040165,-0.8020920348103093,-0.23915790822034916,0.1958916813624059,-0.6311631185217889,-0.24903689515046565,-0.03487774835050716,-0.6738447501319698,-0.04968272755514154,-0.024223328435630506,-0.9178322252756311,-0.17155421389865158,0.03676264794932932,-0.7350113003971475,-0.17419489652857886,0.029399696560094307,-0.5847126226840027,-0.14102798752128173,-0.22128883351645634,-0.6176156519805983,-0.06090637670836371,-0.1832173521750613,-0.7840850105079638,-0.14432371016060128,-0.11724075504673852,-0.6505355107378977,-0.12299884338609442,-0.11354787271764402,-0.5343942181258029,-0.08327810606139795
E,0.0,0.0,0.0,0.2284807293798599,-0.14133526030136195,-0.1045713006751147,0.3516203632865317,-0.39686079313672046,-0.14283878552818072,0.1432208008960165,-0.5548300704138236,-0.17926147064648332,-0.08111200146805339,-0.525297765191003,-0.20234570087259834,0.3136383638082173,-0.6534023100750049,-0.009087070832367533,0.28079558574626357,-0.9279915432742389,-0.10976732836392679,0.249220649559299,-0.802360074072811,-0.18164918724262336,0.2627468431235533,-0.6584464789883026,-0.21554415716961764,0.13711269397752782,-0.6781732090496089,-0.007600499862147431,0.11692980313367535,-0.9870006731647031,-0.11025920511024385,0.09449307888336013,-0.8182581326460118,-0.16024461229296555,0.11348367948183259,-0.6597946051610198,-0.16183049801856061,-0.019275758107661623,-0.6621876816463548,-0.027586363994562074,-0.06475396176575261,-0.9763939086087442,-0.1298968341411969,-0.05019844139568297,-0.7984131999219282,-0.13707398236363139,-0.01326800656133312,-0.6402770818386088,-0.10788766083934753,-0.17271886555009727,-0.5998736668863438,-0.05846048754177893,-0.19868228285047246,-0.8041219950953955,-0.13315606016741582,-0.15285217965869602,-0.6802594603885836,-0.12272541643859315,-0.10578699263812695,-0.5419017895952918,-0.09251791485496969
E,0.0,0.0,0.0,0.2401617927154073,-0.14447993719462476,-0.10981090507566493,0.41149631911982126,-0.38325454531473874,-0.15415676754479837,0.24604548598785095,-0.5562445429089332,-0.19707868998232864,0.0209740651303646,-0.5356260036136172,-0.22846231531398203,0.2805526391482559,-0.6815202075984256,-0.011373799961725519,0.2408899580278075,-0.9642637386916114,-0.11030625714725725,0.23046169958770615,-0.844304712210914,-0.18961150941790575,0.2512108672570992,-0.6951833477856304,-0.2297259157869544,0.10382230233126159,-0.6834946724709986,-0.004076453930245715,0.06966399088971958,-0.9749246735210039,-0.10458983244181794,0.06942624379159794,-0.7879370418218644,-0.16319403835798346,0.09443175292898687,-0.621500416795889,-0.17555194640028354,-0.046992448356648876,-0.653286731316884,-0.016508722765111464,-0.09899127092552544,-0.9568715095420897,-0.11565787172264438,-0.07365573355146864,-0.7692150052508522,-0.12461926917386834,-0.03605976963129383,-0.5896975072278124,-0.09972688582183746,-0.19381764600707801,-0.5832628929652716,-0.03987220997559449,-0.22822275115226884,-0.7843494577025839,-0.11647662553641017,-0.1904803417037673,-0.6542250429372942,-0.10830682767694769,-0.1498817114522501,-0.5028656520236334,-0.079730207021266
E,0.0,0.0,0.0,0.2609519450303266,-0.09103717916541818,-0.15958160207059519,0.4270807731153172,-0.28964276968732744,-0.24143930352128015,0.2758157615228374,-0.4453747846769905,-0.3127986869048336,0.032184515031849555,-0.48753349480947666,-0.36624088103396224,0.3165100960787466,-0.6451428462896949,-0.06508917978291587,0.36206713291404324,-0.8560306138458293,-0.21837790808469185,0.36018158790488225,-0.6625492514203591,-0.3185180326001948,0.3337179274872553,-0.5212048381305603,-0.360981997018335,0.1431495631020264,-0.6736499449861361,-0.04627075101556969,0.17806413485136535,-0.963778345119805,-0.19855595019481234,0.19774804175461863,-0.7436233411279604,-0.26677663145484165,0.17401528304904346,-0.5837346168157651,-0.2711316428941344,-0.03037996878716662,-0.6599427449792383,-0.05430069284644679,-0.027098734187998016,-0.9179672063482546,-0.19377628372036582,0.02679960611292113,-0.6968805958514036,-0.18633891318783227,0.013719211001034185,-0.544855753077095,-0.13900059763669492,-0.2240021435207793,-0.6052132318127251,-0.07572434170158454,-0.17714478076751325,-0.7793388470089115,-0.15410590150377848,-0.11473589666148097,-0.6308534450293284,-0.12218268595115139,-0.11788953708173261,-0.5132740813087379,-0.07436893270058104
E,0.0,0.0,0.0,0.2693861401415873,-0.1215378998558638,-0.11703881392243225,0.4653975268281966,-0.3488341760440852,-0.16094139927692602,0.2695145587030158,-0.534470753344535,-0.20141188104580418,0.020275967074410404,-0.5152830655337141,-0.22641765343556433,0.358414101752809,-0.6512457844355868,-0.0060912119329284455,0.3488107934736517,-0.9313279659428607,-0.10468643756005493,0.310723308018141,-0.8040226746733229,-0.17841601997489526,0.30740978746829534,-0.6522105319712511,-0.21307503604059175,0.17822325087594254,-0.6781554114854462,0.005884711038026186,0.15962062219517503,-0.9585788671754759,-0.09806326262610984,0.1360328666131733,-0.7655928634379734,-0.15217834799640267,0.14267110412886588,-0.5972292012361777,-0.15582333813267163,0.027391567807127964,-0.6653731870830657,-0.00386869943478306,-0.003630731716996648,-0.9500209701141132,-0.10157655569239743,-0.0016472340425240015,-0.7717522531289944,-0.10420325962974755,0.012607473710648513,-0.6082965800894632,-0.07053453872296678,-0.11941453976935365,-0.6124193355239947,-0.02570254065464685,-0.13846465393825885,-0.8139098523062352,-0.0859989774704825,-0.11681226999952002,-0.6968153831365625,-0.06585470746605346,-0.09768557481951247,-0.5579917634410929,-0.028144364546009763
E,0.0,0.0,0.0,0.2628855376032888,-0.11927820266943728,-0.10771176449160119,0.4411639579807485,-0.36729713363353667,-0.1467457920952096,0.23973954733601474,-0.5560198329845376,-0.1838422044300597,-0.008673024694093987,-0.5231115181767126,-0.2080247817501784,0.3463482765576424,-0.6578059370771714,-0.011133622411999554,0.31354933549428554,-0.9429699144948946,-0.1117790435125615,0.29494940357255917,-0.8215969696872223,-0.18359024021323905,0.3093554136195911,-0.6681609420158484,-0.21554401459126976,0.1657710497824298,-0.6745628300422937,-0.0036485803373274644,0.14316683805129793,-0.9687294543398558,-0.10847382409841887,0.12286639238652253,-0.7889695940022703,-0.15833009331549883,0.13260000305621067,-0.6158745493859166,-0.15840047492851128,0.011485548345100462,-0.654168542226835,-0.017041497263335766,-0.027592267911573647,-0.9656038842376479,-0.11939585457048815,-0.020597242675420388,-0.7941164248368237,-0.12091180827709691,0.002018911415638483,-0.6243072911879273,-0.08566817477436518,-0.14207225224225037,-0.5983140595894217,-0.04107751556048413,-0.17086619564943015,-0.8103338885825107,-0.10938328701389845,-0.14664030280252702,-0.6943041383308144,-0.091445625840392,-0.12061835733315877,-0.5479289167633885,-0.05409721665932255
E,0.0,0.0,0.0,0.2271162285632376,-0.12205258770611628,-0.07674945390285444,0.3592343472998003,-0.388574459277786,-0.1014639310734526,0.15200129158987516,-0.5447420650699973,-0.1268809231853269,-0.09257944868229952,-0.5044754338717101,-0.1405145393738378,0.2830622960197314,-0.6830687499763616,-0.0043178901258822296,0.2676631179730702,-0.9402059322254572,-0.09758172487717358,0.29141705007268354,-0.7874053857359895,-0.1611690113018521,0.29962935319257433,-0.6464740203460078,-0.18940043367725667,0.10925809014307263,-0.7048571869871101,-0.012387834876368532,0.09841379092440393,-0.9905619956174562,-0.09540261314162496,0.13321060676490187,-0.7864426468796621,-0.1260664312941527,0.13412486040431962,-0.6341115192367254,-0.12104267139580267,-0.0471096025301884,-0.676957427396531,-0.03791297441693737,-0.08280837998328193,-0.9697614278289824,-0.11488348673653326,-0.022072655986492277,-0.7688724237400544,-0.09133672650565189,-0.009185285331903355,-0.6205118939168297,-0.04986964231010416,-0.21239174621103768,-0.606777875770345,-0.07167031159476675,-0.2137859352088232,-0.8116571449219007,-0.11778785366297903,-0.13737268704688815,-0.6847897703095409,-0.07782355510773879,-0.10889369983683324,-0.566948840726927,-0.03197885548836239
E,0.0,0.0,0.0,0.23740166673916863,-0.13218378931274494,-0.07878941160295143,0.36181146159430894,-0.3930490762220722,-0.10584314027445388,0.160228663517986,-0.5562267545048117,-0.13412098270445563,-0.08275057621198462,-0.4969639739460205,-0.1507017590944596,0.257939133742661,-0.6828229853011534,-0.003055406996965688,0.2626126225010607,-0.9374716912754425,-0.08821798137499315,0.2842354898597158,-0.7823679016895836,-0.15211980227121583,0.27975172608774085,-0.6321208221180589,-0.1823517365130083,0.09161141629819432,-0.7017552790642361,-0.011865802112970766,0.08157885361576846,-0.99301781978888,-0.08520856896155742,0.12257127564804761,-0.8064003026535324,-0.11830343386869674,0.12726933405496635,-0.646192135740728,-0.1177309495617108,-0.05878859948122406,-0.666848903497457,-0.03748633379249782,-0.09037583889352771,-0.9612723886288925,-0.10742426120854258,-0.023163923013624774,-0.7786271398554425,-0.0924173958089777,-0.008504777265426354,-0.6240547510366161,-0.05844044603052647,-0.21280705440616757,-0.5847224226355537,-0.07192129154599011,-0.2094146034716193,-0.794167508237956,-0.1134376498364436,-0.13506592733366865,-0.6755628512465316,-0.07677397778767246,-0.11268691918770427,-0.5456558931593788,-0.03560037923290846
E,0.0,0.0,0.0,0.23354827148463309,-0.1542891712978604,-0.060392945009896996,0.3879282458368815,-0.39356338484625303,-0.09302872419137637,0.26576083100370307,-0.5371973456364113,-0.13150860379101223,0.06331591397531298,-0.49921463915578673,-0.16247838449060167,0.24249835548884993,-0.6849603817524632,-0.013820987781771493,0.237418593300503,-0.9491923427241443,-0.10185958519298098,0.2845510097250688,-0.8136149357270386,-0.1729787722710739,0.2835033254913389,-0.6706053339232538,-0.20814047773623645,0.08610748062671185,-0.6925696777101812,-0.03237864095384514,0.07506329517439868,-0.9916293965572726,-0.10505542156890667,0.1376033709594287,-0.8203760326108218,-0.1450105164500162,0.12995930235917758,-0.6571971718984073,-0.1530597320892549,-0.06303590269596752,-0.6610663674748429,-0.06371287449411356,-0.09070957651499889,-0.9452807019990296,-0.1283986167757129,-0.004942360977365948,-0.7838891128788374,-0.11920506268254535,0.003819500261398455,-0.6282659109710839,-0.09314324866384872,-0.22006535531733687,-0.5924765557887007,-0.10214594916663536,-0.2244251689473265,-0.8036685521632804,-0.1463402620708118,-0.1340171430408535,-0.7041451666156114,-0.11596274253371927,-0.11068568536065128,-0.5777623783598884,-0.07961279287418246
E,0.0,0.0,0.0,0.2451402688273936,-0.1379256840760201,-0.0559946734212809,0.3955295833569852,-0.4126522995027495,-0.0703467423432465,0.23314713561274236,-0.5993845124420043,-0.08769700866348018,-0.005983033203599374,-0.5662469161211288,-0.09959224276865665,0.217279431203154,-0.6963807430017637,0.016355851162617684,0.24054588972176685,-0.8997763821978234,-0.03273654772595848,0.29482942936489936,-0.8458704033727098,-0.0858455029067198,0.2885165194454728,-0.7543050854364057,-0.11799907275509418,0.054299610560057436,-0.7197233269163366,0.002568604429017547,0.0415363420896096,-0.9890174437738616,-0.0438190441076513,0.1311232455686833,-0.8671932325108573,-0.08334214040651441,0.12344155873800701,-0.7130187941265819,-0.09754453569840217,-0.09352152915304603,-0.6964027347828188,-0.0218267988329671,-0.135288150565435,-0.9874544413731969,-0.08142998544106289,-0.021854755342418975,-0.8600654636655076,-0.09544460475624901,-0.014842971996191801,-0.7028251806886546,-0.0878542617926176,-0.2496337817833732,-0.6297183681377819,-0.05108720549639261,-0.23872564692058695,-0.8530430016179027,-0.1025130195819361,-0.12344895981816979,-0.7645778904320748,-0.09209241105055178,-0.09631956037344706,-0.6234705877237878,-0.07252170834365725
E,0.0,0.0,0.0,0.3135191515183639,-0.0965425048136463,-0.08324541962123436,0.5373785679603602,-0.30932378651850867,-0.10049978549203605,0.46465813761279917,-0.515565720547391,-0.12488611008907691,0.28851012166410245,-0.5801905420071382,-0.14378941750719032,0.4264537043709411,-0.6276593977808329,0.036420085024863366,0.430519766111512,-0.8947652657092043,-0.05435722337913837,0.38716030426983733,-0.8422565871886926,-0.1295373152989138,0.38375866946482073,-0.7071940752269277,-0.16251392185932056,0.23340336049680788,-0.6712079035297365,0.03894630123212775,0.24712683885753192,-0.9667572530303769,-0.06564098741977847,0.20156379064002783,-0.8423192166494005,-0.13388840175077363,0.19983558729252363,-0.6567213163894646,-0.14399791756838,0.06855129576759639,-0.6754566537894572,0.02252296554546254,0.07904600587905844,-0.9618399159447228,-0.0815282732045816,0.04733446820394694,-0.8256282342657254,-0.10185185097369746,0.05339727732649645,-0.6452597784223882,-0.07582931727159904,-0.08910392750071267,-0.6392665319111785,-0.0009719516650910637,-0.08547973856041301,-0.8615486565844243,-0.06912593558488808,-0.09352889533899335,-0.7669025995736156,-0.05828869533306805,-0.08378342770581541,-0.6184742442712206,-0.02285766497908832
E,0.0,0.0,0.0,0.3240483808782379,-0.15574418661971792,-0.06374871942731726,0.5442784850029747,-0.3684265461185471,-0.07063960464771514,0.4882499931175863,-0.575526182216197,-0.08593169222832124,0.31985711673668293,-0.6495017760555318,-0.0987785023884032,0.4073744247146754,-0.6355584651554075,0.07185350424819316,0.4351856896855412,-0.8661746013151825,0.017223703250325115,0.40768320391799995,-0.8992433836140834,-0.041679259312189444,0.40221018443764467,-0.872441969080876,-0.0767108910140877,0.21416571733087156,-0.6848760637899698,0.06697637521420906,0.2483113211520806,-0.9685713794632,-0.01452482951576442,0.22520618207474163,-0.885341484508155,-0.08041493477115577,0.2142658867748072,-0.7416909202722176,-0.0977759822978102,0.040360934020270904,-0.6916269329197977,0.046328596783751994,0.06693018978490721,-0.9682538124588881,-0.030536826640603205,0.049119557211001495,-0.8746916461336692,-0.050461108431183496,0.041449472610562366,-0.7274403809571783,-0.034313125650234935,-0.12588473221608537,-0.6554780550930912,0.01918773189867559,-0.10391339177595374,-0.8660024063651143,-0.01675495389084986,-0.10538652589181462,-0.8138643256698272,-0.0006694886699223817,-0.10777818623899363,-0.7055026983691948,0.0276864221311946
E,0.0,0.0,0.0,0.3183156802195418,-0.1179441333569933,-0.08600743143865705,0.5326377548640877,-0.34196242524042375,-0.11074396790038195,0.38752916432779244,-0.5238646626765534,-0.13714358797803222,0.14228709591088118,-0.5147888901806638,-0.15635829975390106,0.38485181995200424,-0.6497019612901398,0.01957935243793216,0.42696740485451795,-0.9023273867110989,-0.059195628072664014,0.44311739780527815,-0.8131519689914797,-0.1328957923688399,0.4320725305517745,-0.6806223072210954,-0.16927452308293817,0.17532191940414274,-0.6961232718899487,0.02304770736893169,0.21115123869756278,-0.9736978715314331,-0.054176095254441475,0.22931675264675697,-0.8552922636884122,-0.12163722354412784,0.2121271875374568,-0.690234299863802,-0.1435968207787478,-0.01248120475710515,-0.6931569226977281,0.010199992641901183,0.010873952951015542,-0.9701989705110444,-0.05391849124564337,0.039840170864444684,-0.8646276357584449,-0.07446556570133023,0.027986043170451617,-0.7104496702739836,-0.06434309717208447,-0.19323575734747542,-0.6402519029058688,-0.010879275980885464,-0.17874771817049676,-0.8352529138802779,-0.04348474386912928,-0.1450714964981179,-0.7888186907988248,-0.027531262748388963,-0.1435605013733746,-0.6939178200251509,-0.0003252568451091752
